price,bhk,area,carpetarea,pricepersquare,additionalrooms,status,possesiondate,locality,projectname,age,roadfaceing,bathroom,floor,balconies,totalfloor,neworold,opensides,facing,overlooking,ownership,amenitiesavailable,amenitiesnot
4600000,1 BHK Apartment ,550 sq ft,,"₹ 8,363/ sq ft ",,"Ready to move,Unfurnished",,Hadapsar,Amanora Sterling Towers R4,1 - 2 years,,1,9,,,Resale,,East,,,"Car Parking,Wifi","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,Dining Table,Gas connection,BED"
5600000,2 BHK Apartment ,840 sq ft,,"₹ 6,666/ sq ft ",,"Ready to move,Unfurnished",,Dhayari,Builder naranbagh dhayari,0 - 1 year,,2,,1,,Resale,,,,,"Lift Available,Car Parking,Landscaped Gardens","Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track"
3000000,1 BHK Apartment ,580 sq ft,,"₹ 5,172/ sq ft ",,"Ready to move,Unfurnished",,Dhayari Phata,Builder yesh ganga housing society,0 - 1 year,,1,"3, ",1,4,Resale,,,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4300000,1 BHK Apartment ,"1,022 sq ft",730 sq ft,"₹ 4,207/ sq ft ",,Ready to move,,Wagholi,Diamond Diamond White Stone,,,2,"5, ",2,11,New,2,East,,,"Lift Available,Power Backup,24 X 7 Security,Club House,Jogging Track,Rain Water Harvesting","Children's play area,Gymnasium,Swimming Pool,Sports Facility,Landscaped Gardens"
9820000,3 BHK Apartment ,"1,517 sq ft",1124 sq ft,"₹ 6,473/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Wakad,Builder Luxurious Apartment,,,3,"5, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8665000,3 BHK Apartment ,"1,367 sq ft",1011 sq ft,"₹ 6,338/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Hinjewadi,Builder Luxurious Apartment,,,3,"4, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
11000000,3 BHK Apartment ,"1,524 sq ft",1119 sq ft,"₹ 7,217/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Bavdhan,Builder Luxurious Apartment,,,3,"7, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
13400000,3 BHK Apartment ,"1,602 sq ft",1185 sq ft,"₹ 8,364/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Balewadi,Builder Luxurious Apartment,,,3,"7, ",2,11,New,4,West,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
6280000,2 BHK Apartment ,988 sq ft,731 sq ft,"₹ 6,356/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Hinjewadi,Builder Luxurious Apartment,,,2,"6, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9840000,2 BHK Apartment ,"1,183 sq ft",875 sq ft,"₹ 8,317/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2017,Baner Pashan Link Road,Builder Luxurious Apartment,,,2,"6, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9840000,2 BHK Apartment ,"1,183 sq ft",875 sq ft,"₹ 8,317/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2017,Baner Pashan Link Road,Builder Luxurious Apartment,,,2,"7, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
6500000,2 BHK Apartment ,"1,100 sq ft",,"₹ 5,909/ sq ft ",,"Ready to move,Furnished",,NIBM,,6 - 7 years,,,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Rain Water Harvesting,Landscaped Gardens,AC,Wardrobe,TV,Refrigerator,Sofa,BED","Sports Facility,Jogging Track,Wifi,Dining Table,Gas connection"
8500000,2 BHK Apartment ,"1,000 sq ft",,"₹ 8,500/ sq ft ",,"Ready to move,Unfurnished",,Salunke Vihar,,10 - 11 years,,,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Golf Course,Cafeteria,Rain Water Harvesting,Landscaped Gardens",Sports Facility
4000000,1 BHK Apartment ,550 sq ft,,"₹ 7,272/ sq ft ",,"Ready to move,Unfurnished",,NIBM Road,,5 - 6 years,,,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Jogging Track,Maintenance Staff,Intercom,Staff Quarter,Multipurpose Room,Landscaped Gardens,Shopping Mall,School,Hospital,ATM",Sports Facility
10000000,3 BHK Apartment ,"1,900 sq ft",,"₹ 5,263/ sq ft ",,"Ready to move,Unfurnished",,Kondhwa,Siddhivinayak Sunshree Suvarnayug,7 - 8 years,,3,,,,Resale,,,,,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Rain Water Harvesting","Children's play area,Swimming Pool,Sports Facility,Landscaped Gardens"
5500000,2 BHK Apartment ,900 sq ft,,"₹ 6,111/ sq ft ",,"Ready to move,Unfurnished",,Kondhwa,The Amba Vatika,12 - 13 years,,2,,1,,Resale,,,,,"Lift Available,Power Backup,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Jogging Track,Landscaped Gardens","Children's play area,Swimming Pool,Sports Facility"
11000000,3 BHK Apartment ,"1,300 sq ft",,"₹ 8,461/ sq ft ",,"Ready to move,Unfurnished",,Wanowrie,BramhaCorp Aangan,2 - 3 years,,3,4,,,Resale,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Swimming Pool,Jogging Track,Maintenance Staff,Landscaped Gardens","Club House,Gymnasium,Sports Facility"
8000000,3 BHK Apartment ,"1,500 sq ft",,"₹ 5,333/ sq ft ",,Ready to move,,Wanowrie,BramhaCorp Aangan,2 - 3 years,,3,9,,,New,,East,,Freehold,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Swimming Pool,Jogging Track,Maintenance Staff,Landscaped Gardens","Club House,Gymnasium,Sports Facility"
15000000,2 BHK Apartment ,"1,078 sq ft",915 sq ft,"₹ 13,914/ sq ft ",,"Ready to move,Semi-Furnished",,Kharadi,,,120 feet,2,"3, ",2,7,Resale,1,East,,,"Wardrobe,BED","Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection"
9350000,3 BHK Apartment ,"1,700 sq ft",,"₹ 5,500/ sq ft ",,Ready to move,,Undri,Godrej Horizon,2 - 3 years,,3,6,,,New,,East,,Co-Operative Society,"Lift Available,Car Parking,Power Backup,24 X 7 Security,Children's play area,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Sports Facility,Indoor Games,Jogging Track,Rain Water Harvesting,Staff Quarter,Landscaped Gardens",
5850000,3 BHK Apartment ,"1,300 sq ft",,"₹ 4,500/ sq ft ",,Under Construction,,Undri,,,,3,,,,New,,East,,Co-Operative Society,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5850000,3 BHK Apartment ,"1,300 sq ft",,"₹ 4,500/ sq ft ",,Under Construction,,Undri,,,,3,,,,New,,East,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4028000,2 BHK Apartment ,"1,060 sq ft",,"₹ 3,800/ sq ft ",,,,Undri,,,,2,Gr,,,New,,,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4028000,2 BHK Apartment ,"1,060 sq ft",,"₹ 3,800/ sq ft ",,,,Undri,,,,2,Gr,,,New,,,,,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
14800000,3 BHK Apartment ,"1,779 sq ft",1316 sq ft,"₹ 8,319/ sq ft ",1 rooms( pooja room ),Ready to move,,Balewadi,Builder Luxurious Apartment,0 - 1 year,,3,"6, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8200000,2 BHK Apartment ,"1,235 sq ft",914 sq ft,"₹ 6,639/ sq ft ",1 rooms( pooja room ),Under Construction,Jun 2019,Wakad,Builder Luxurious Apartment,,,2,"6, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5264000,2 BHK Apartment ,"1,067 sq ft",789 sq ft,"₹ 4,933/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Hinjewadi,Builder Luxurious Apartment,,,2,"6, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7865000,2 BHK Apartment ,"1,088 sq ft",805 sq ft,"₹ 7,228/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Bavdhan,Builder Luxurious Apartment,,,2,"8, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
39800000,4 BHK Apartment ,"3,790 sq ft",2804 sq ft,"₹ 10,501/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Jun 2018,Aundh,Builder Luxurious Apartment,,,4,"6, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
55000000,4 BHK Apartment ,"3,440 sq ft",2545 sq ft,"₹ 15,988/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Bhoslenagar,Builder Luxurious Apartment,,,4,"8, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
12000000,3 BHK Apartment ,"1,629 sq ft",1207 sq ft,"₹ 7,366/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Baner,Builder Luxurious Apartment,,,3,"3, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
12000000,3 BHK Apartment ,"1,629 sq ft",1207 sq ft,"₹ 7,366/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Balewadi,Builder Luxurious Apartment,,,3,"7, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
10700000,3 BHK Apartment ,"1,535 sq ft",1136 sq ft,"₹ 6,970/ sq ft ",1 rooms( pooja room ),Under Construction,Jun 2019,Wakad,Builder Luxurious Apartment,,,3,"4, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
30800000,4 BHK Apartment ,"3,626 sq ft",2683 sq ft,"₹ 8,494/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Dec 2020,Pimple Nilakh,Builder Luxurious Apartment,,,4,"7, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
6968000,2 BHK Apartment ,"1,125 sq ft",831 sq ft,"₹ 6,193/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Mahalunge,Builder Luxurious Apartment,,,2,"7, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9000000,2 BHK Apartment ,"1,282 sq ft",948 sq ft,"₹ 7,020/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2017,Baner,Builder Luxurious Apartment,,,2,"6, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
40000000,4 BHK Apartment ,"3,600 sq ft",2644 sq ft,"₹ 11,111/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Dec 2017,Baner,Builder Luxurious Apartment,,,4,"5, ",2,12,New,4,West,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
9000000,2 BHK Apartment ,"1,282 sq ft",948 sq ft,"₹ 7,020/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2017,Balewadi,Builder Luxurious Apartment,,,2,"7, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
40000000,4 BHK Apartment ,"3,600 sq ft",2664 sq ft,"₹ 11,111/ sq ft ","2 rooms( servant room, pooja room )",Ready to move,,Balewadi,Builder Luxurious Apartment,0 - 1 year,,4,"8, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7300000,2 BHK Apartment ,"1,010 sq ft",747 sq ft,"₹ 7,227/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2019,Wakad,Builder Luxurious Apartment,,,2,"7, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
20400000,4 BHK Apartment ,"2,840 sq ft",2101 sq ft,"₹ 7,183/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Dec 2018,Wakad,Builder Luxurious Apartment,,,4,"4, ",2,12,New,4,East,Garden View,Freehold,Wardrobe,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,AC,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7337000,2 BHK Apartment ,"1,189 sq ft",879 sq ft,"₹ 6,170/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Hinjewadi,Builder Luxurious Apartment,,,2,"7, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8866000,2 BHK Apartment ,"1,238 sq ft",916 sq ft,"₹ 7,161/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Bavdhan,Builder Luxurious Apartment,,,2,"4, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
42000000,4 BHK Apartment ,"4,000 sq ft",2960 sq ft,"₹ 10,500/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Jun 2019,Aundh,Builder Luxurious Apartment,,,4,"3, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
9391000,3 BHK Apartment ,"1,370 sq ft",1031 sq ft,"₹ 6,854/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Balewadi,Builder Luxurious Apartment,,,3,"4, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
28000000,4 BHK Apartment ,"2,600 sq ft",1924 sq ft,"₹ 10,769/ sq ft ","2 rooms( servant room, pooja room )",Ready to move,,Balewadi,Builder Luxurious Apartment,0 - 1 year,,4,"1, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
9738000,3 BHK Apartment ,"1,580 sq ft",1170 sq ft,"₹ 6,163/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2020,Wakad,Builder Luxurious Apartment,,,3,"4, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
20900000,4 BHK Apartment ,"2,400 sq ft",1776 sq ft,"₹ 8,708/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Wakad,Builder Luxurious Apartment,,,4,"7, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
6913000,3 BHK Apartment ,"1,440 sq ft",1066 sq ft,"₹ 4,800/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Hinjewadi,Builder Luxurious Apartment,,,3,"4, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
13600000,3 BHK Apartment ,"1,955 sq ft",1446 sq ft,"₹ 6,956/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2020,Bavdhan,Builder Luxurious Apartment,,,3,"5, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
4883000,1 BHK Apartment ,676 sq ft,500 sq ft,"₹ 7,223/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Mahalunge,Builder Luxurious Apartment,,,1,"5, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9391000,3 BHK Apartment ,"1,370 sq ft",1013 sq ft,"₹ 6,854/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Mahalunge,Builder Luxurious Apartment,,,3,"8, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
30300000,4 BHK Apartment ,"3,626 sq ft",2683 sq ft,"₹ 8,356/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Dec 2019,Pimple Nilakh,Builder Luxurious Apartment,,,4,"3, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
80000000,4 BHK Apartment ,"4,350 sq ft",3219 sq ft,"₹ 18,390/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Dec 2017,Model Colony,Builder Luxurious Apartment,,,4,"5, ",2,8,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7657000,2 BHK Apartment ,"1,055 sq ft",780 sq ft,"₹ 7,257/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Bavdhan,Builder Luxurious Apartment,,,2,"7, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
5689000,2 BHK Apartment ,895 sq ft,662 sq ft,"₹ 6,356/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Hinjewadi,Builder Luxurious Apartment,,,2,"6, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
7957000,2 BHK Apartment ,"1,104 sq ft",816 sq ft,"₹ 7,207/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2022,Bavdhan,Builder Luxurious Apartment,,,2,"7, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
49500000,4 BHK Apartment ,"3,900 sq ft",2880 sq ft,"₹ 12,692/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Jun 2018,Aundh,Builder Luxurious Apartment,,,4,"7, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
12000000,2 BHK Apartment ,"1,292 sq ft",936 sq ft,"₹ 9,287/ sq ft ",1 rooms( pooja room ),Under Construction,Jun 2018,Pashan,Builder Luxurious Apartment,,,2,"5, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
8090000,2 BHK Apartment ,"1,232 sq ft",939 sq ft,"₹ 6,566/ sq ft ",1 rooms( pooja room ),Ready to move,,Baner,Builder Luxurious Apartment,0 - 1 year,,2,"7, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
14800000,3 BHK Apartment ,"1,779 sq ft",1316 sq ft,"₹ 8,319/ sq ft ",1 rooms( pooja room ),Ready to move,,Baner,Builder Luxurious Apartment,0 - 1 year,,3,"7, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
44100000,4 BHK Apartment ,"3,200 sq ft",2242 sq ft,"₹ 13,781/ sq ft ","2 rooms( servant room, pooja room )",Under Construction,Dec 2018,Baner,Builder Luxurious Apartment,,,4,"5, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
8090000,2 BHK Apartment ,"1,232 sq ft",939 sq ft,"₹ 6,566/ sq ft ",1 rooms( pooja room ),Ready to move,,Balewadi,Builder Luxurious Apartment,0 - 1 year,,2,"4, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
9500000,3 BHK Apartment ,"1,360 sq ft",972 sq ft,"₹ 6,985/ sq ft ",1 rooms( pooja room ),Under Construction,Dec 2018,Mahalunge,Builder Luxurious Apartment,,,3,"6, ",2,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
20100000,2 BHK Apartment ,"2,010 sq ft",1487 sq ft,"₹ 10,000/ sq ft ",1 rooms( pooja room ),Ready to move,,Baner,Builder Luxurious Apartment,0 - 1 year,,3,"6, ",2,12,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
7800000,2 BHK Apartment ,"1,078 sq ft",768 sq ft,"₹ 7,235/ sq ft ",1 rooms( pooja room ),Under Construction,Sep 2019,Baner,Builder Luxurious Apartment,,,2,"7, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
45000000,4 BHK Apartment ,"3,672 sq ft",2720 sq ft,"₹ 12,254/ sq ft ","2 rooms( servant room, pooja room )",Ready to move,,Baner,Builder Luxurious Apartment,0 - 1 year,,4,"4, ",2,16,New,4,East,Garden View,Freehold,AC,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,Wardrobe,TV,Refrigerator,Sofa,Wifi,Dining Table,Gas connection,BED"
4850000,1 BHK Apartment ,610 sq ft,450 sq ft,"₹ 7,950/ sq ft ",1 rooms( pooja room ),Under Construction,Sep 2019,Balewadi,Builder Luxurious Apartment,,,1,"5, ",1,12,New,4,East,Garden View,Freehold,,"Lift Available,Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens"
